  0.100000E+01  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+01  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+01  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+01  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+01  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+01  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+01  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+01  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.300000E+01  0.540379E-13  0.109384E+01  0.273201E+05
  0.200000E+01  0.400000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.500000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.600000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.700000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.800000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.900000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.100000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.110000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.120000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000E+01  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.400000E+01  0.810569E-13  0.109384E+01  0.273201E+05
  0.300000E+01  0.500000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.600000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.700000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.800000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.900000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.100000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.110000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.120000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000E+01  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.500000E+01  0.108076E-12  0.109384E+01  0.273201E+05
  0.400000E+01  0.600000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.700000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.800000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.900000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.100000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.110000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.120000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000E+01  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.600000E+01  0.135095E-12  0.109384E+01  0.273201E+05
  0.500000E+01  0.700000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.800000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.900000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.100000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.110000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.120000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000E+01  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.700000E+01  0.162114E-12  0.109384E+01  0.273201E+05
  0.600000E+01  0.800000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.900000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.100000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.110000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.120000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000E+01  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.800000E+01  0.189133E-12  0.109384E+01  0.273201E+05
  0.700000E+01  0.900000E+01  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.100000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.110000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.120000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000E+01  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.900000E+01  0.216152E-12  0.109384E+01  0.273201E+05
  0.800000E+01  0.100000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.110000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.120000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000E+01  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.100000E+02  0.243171E-12  0.109384E+01  0.273201E+05
  0.900000E+01  0.110000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.120000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000E+01  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.110000E+02  0.270190E-12  0.109384E+01  0.273201E+05
  0.100000E+02  0.120000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000E+02  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.120000E+02  0.297209E-12  0.109384E+01  0.273201E+05
  0.110000E+02  0.130000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.110000E+02  0.350000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.130000E+02  0.324228E-12  0.109384E+01  0.273201E+05
  0.120000E+02  0.140000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.150000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.160000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.170000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.180000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.190000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.200000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.210000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.220000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.230000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.240000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.250000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.260000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.270000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.280000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.290000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.300000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.310000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.320000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.330000E+02  0.000000E+00  0.000000E+00  0.000000E+00
  0.120000E+02  0.340000E+02  0.000000E+00  0.000000E+00  0.000000E+00
